VDS	ID	IREF	VGB
3.07113e+00	1.51470e-04	1.65317e-04	1.87219e+00
3.08106e+00	1.51491e-04	1.65316e-04	1.87225e+00
3.09099e+00	1.51503e-04	1.65315e-04	1.87225e+00
3.10093e+00	1.51512e-04	1.65315e-04	1.87223e+00
3.11116e+00	1.51527e-04	1.65316e-04	1.87226e+00
3.12113e+00	1.51531e-04	1.65315e-04	1.87224e+00
3.13106e+00	1.51555e-04	1.65314e-04	1.87225e+00
3.14100e+00	1.51559e-04	1.65314e-04	1.87224e+00
3.15093e+00	1.51572e-04	1.65314e-04	1.87220e+00
3.16119e+00	1.51592e-04	1.65315e-04	1.87222e+00
3.17112e+00	1.51581e-04	1.65314e-04	1.87223e+00
3.18103e+00	1.51588e-04	1.65315e-04	1.87221e+00
3.19094e+00	1.51594e-04	1.65315e-04	1.87222e+00
3.20090e+00	1.51621e-04	1.65316e-04	1.87223e+00
3.21112e+00	1.51623e-04	1.65316e-04	1.87222e+00
3.22106e+00	1.51626e-04	1.65316e-04	1.87225e+00
3.23102e+00	1.51641e-04	1.65316e-04	1.87226e+00
3.24095e+00	1.51663e-04	1.65316e-04	1.87222e+00
3.25087e+00	1.51683e-04	1.65316e-04	1.87223e+00
3.26112e+00	1.51666e-04	1.65315e-04	1.87222e+00
3.27107e+00	1.51695e-04	1.65314e-04	1.87227e+00
3.28104e+00	1.51678e-04	1.65315e-04	1.87224e+00
3.29100e+00	1.51708e-04	1.65315e-04	1.87220e+00
3.30094e+00	1.51723e-04	1.65315e-04	1.87222e+00
3.31116e+00	1.51733e-04	1.65316e-04	1.87223e+00
3.32107e+00	1.51744e-04	1.65316e-04	1.87221e+00
3.33103e+00	1.51739e-04	1.65317e-04	1.87224e+00
3.34098e+00	1.51758e-04	1.65316e-04	1.87219e+00
3.35123e+00	1.51767e-04	1.65316e-04	1.87223e+00
3.36118e+00	1.51770e-04	1.65316e-04	1.87227e+00
3.37110e+00	1.51790e-04	1.65317e-04	1.87228e+00
3.38101e+00	1.51800e-04	1.65317e-04	1.87225e+00
3.39096e+00	1.51811e-04	1.65317e-04	1.87225e+00
3.40122e+00	1.51814e-04	1.65318e-04	1.87223e+00
3.41117e+00	1.51823e-04	1.65318e-04	1.87222e+00
3.42109e+00	1.51827e-04	1.65319e-04	1.87224e+00
3.43103e+00	1.51833e-04	1.65318e-04	1.87220e+00
3.44099e+00	1.51856e-04	1.65319e-04	1.87222e+00
3.45127e+00	1.51893e-04	1.65319e-04	1.87223e+00
3.46122e+00	1.51868e-04	1.65319e-04	1.87226e+00
3.47113e+00	1.51896e-04	1.65319e-04	1.87225e+00
3.48106e+00	1.51896e-04	1.65319e-04	1.87224e+00
3.49099e+00	1.51915e-04	1.65319e-04	1.87225e+00
3.50126e+00	1.51916e-04	1.65320e-04	1.87221e+00
3.51120e+00	1.51911e-04	1.65321e-04	1.87221e+00
3.52113e+00	1.51930e-04	1.65319e-04	1.87221e+00
3.53104e+00	1.51954e-04	1.65319e-04	1.87222e+00
3.54101e+00	1.51950e-04	1.65319e-04	1.87226e+00
3.55124e+00	1.51989e-04	1.65319e-04	1.87227e+00
3.56117e+00	1.51984e-04	1.65319e-04	1.87223e+00
3.57109e+00	1.51949e-04	1.65320e-04	1.87226e+00
3.58107e+00	1.51997e-04	1.65319e-04	1.87226e+00
3.59101e+00	1.51997e-04	1.65321e-04	1.87223e+00
3.60126e+00	1.52042e-04	1.65322e-04	1.87226e+00
3.61122e+00	1.52035e-04	1.65320e-04	1.87230e+00
3.62117e+00	1.52047e-04	1.65320e-04	1.87225e+00
3.63111e+00	1.52053e-04	1.65320e-04	1.87227e+00
3.64105e+00	1.52056e-04	1.65320e-04	1.87229e+00
3.65131e+00	1.52079e-04	1.65320e-04	1.87226e+00
3.66126e+00	1.52088e-04	1.65320e-04	1.87223e+00
3.67120e+00	1.52083e-04	1.65320e-04	1.87227e+00
3.68112e+00	1.52107e-04	1.65319e-04	1.87227e+00
3.69106e+00	1.52109e-04	1.65319e-04	1.87228e+00
3.70133e+00	1.52113e-04	1.65319e-04	1.87227e+00
3.71126e+00	1.52129e-04	1.65318e-04	1.87226e+00
3.72121e+00	1.52125e-04	1.65318e-04	1.87225e+00
3.73112e+00	1.52123e-04	1.65318e-04	1.87225e+00
3.74108e+00	1.52163e-04	1.65317e-04	1.87229e+00
3.75134e+00	1.52162e-04	1.65317e-04	1.87228e+00
3.76129e+00	1.52198e-04	1.65318e-04	1.87232e+00
3.77120e+00	1.52179e-04	1.65316e-04	1.87228e+00
3.78113e+00	1.52170e-04	1.65316e-04	1.87226e+00
3.79105e+00	1.52175e-04	1.65315e-04	1.87224e+00
3.80132e+00	1.52199e-04	1.65315e-04	1.87227e+00
3.81121e+00	1.52183e-04	1.65316e-04	1.87224e+00
3.82116e+00	1.52205e-04	1.65315e-04	1.87226e+00
3.83108e+00	1.52215e-04	1.65315e-04	1.87229e+00
3.84104e+00	1.52214e-04	1.65314e-04	1.87226e+00
3.85129e+00	1.52247e-04	1.65315e-04	1.87227e+00
3.86122e+00	1.52251e-04	1.65316e-04	1.87227e+00
3.87117e+00	1.52255e-04	1.65317e-04	1.87227e+00
3.88110e+00	1.52260e-04	1.65317e-04	1.87226e+00
3.89105e+00	1.52275e-04	1.65317e-04	1.87226e+00
3.90125e+00	1.52283e-04	1.65316e-04	1.87225e+00
3.91118e+00	1.52304e-04	1.65316e-04	1.87224e+00
3.92117e+00	1.52328e-04	1.65315e-04	1.87227e+00
3.93111e+00	1.52334e-04	1.65316e-04	1.87223e+00
3.94103e+00	1.52320e-04	1.65315e-04	1.87228e+00
3.95132e+00	1.52336e-04	1.65316e-04	1.87222e+00
3.96128e+00	1.52355e-04	1.65317e-04	1.87227e+00
3.97121e+00	1.52365e-04	1.65317e-04	1.87232e+00
3.98112e+00	1.52357e-04	1.65317e-04	1.87225e+00
3.99106e+00	1.52403e-04	1.65317e-04	1.87232e+00
4.00133e+00	1.52386e-04	1.65317e-04	1.87225e+00
4.01129e+00	1.52407e-04	1.65317e-04	1.87226e+00
4.02122e+00	1.52385e-04	1.65318e-04	1.87225e+00
4.03117e+00	1.52424e-04	1.65318e-04	1.87227e+00
4.04140e+00	1.52458e-04	1.65317e-04	1.87226e+00
4.05134e+00	1.52457e-04	1.65318e-04	1.87226e+00
4.06128e+00	1.52441e-04	1.65318e-04	1.87224e+00
4.07120e+00	1.52451e-04	1.65317e-04	1.87226e+00
4.08114e+00	1.52462e-04	1.65317e-04	1.87226e+00
4.09142e+00	1.52473e-04	1.65317e-04	1.87225e+00
4.10136e+00	1.52508e-04	1.65318e-04	1.87224e+00
4.11130e+00	1.52489e-04	1.65317e-04	1.87229e+00
4.12122e+00	1.52513e-04	1.65316e-04	1.87226e+00
4.13116e+00	1.52516e-04	1.65316e-04	1.87228e+00
4.14141e+00	1.52528e-04	1.65316e-04	1.87223e+00
4.15133e+00	1.52541e-04	1.65317e-04	1.87230e+00
4.16125e+00	1.52555e-04	1.65317e-04	1.87231e+00
4.17120e+00	1.52557e-04	1.65317e-04	1.87226e+00
4.18118e+00	1.52574e-04	1.65317e-04	1.87227e+00
4.19144e+00	1.52549e-04	1.65318e-04	1.87229e+00
4.20136e+00	1.52592e-04	1.65318e-04	1.87231e+00
4.21129e+00	1.52622e-04	1.65317e-04	1.87228e+00
4.22122e+00	1.52597e-04	1.65319e-04	1.87232e+00
4.23115e+00	1.52594e-04	1.65319e-04	1.87232e+00
4.24139e+00	1.52599e-04	1.65318e-04	1.87228e+00
4.25134e+00	1.52625e-04	1.65319e-04	1.87232e+00
4.26130e+00	1.52637e-04	1.65318e-04	1.87228e+00
4.27125e+00	1.52622e-04	1.65319e-04	1.87229e+00
4.28121e+00	1.52637e-04	1.65318e-04	1.87228e+00
4.29141e+00	1.52642e-04	1.65318e-04	1.87228e+00
4.30137e+00	1.52630e-04	1.65319e-04	1.87227e+00
4.31128e+00	1.52649e-04	1.65318e-04	1.87225e+00
4.32120e+00	1.52648e-04	1.65318e-04	1.87224e+00
4.33112e+00	1.52659e-04	1.65317e-04	1.87226e+00
4.34139e+00	1.52661e-04	1.65316e-04	1.87225e+00
4.35133e+00	1.52700e-04	1.65317e-04	1.87227e+00
4.36125e+00	1.52691e-04	1.65318e-04	1.87230e+00
4.37117e+00	1.52714e-04	1.65318e-04	1.87228e+00
4.38111e+00	1.52708e-04	1.65318e-04	1.87228e+00
4.39138e+00	1.52740e-04	1.65317e-04	1.87228e+00
4.40129e+00	1.52766e-04	1.65317e-04	1.87228e+00
4.41123e+00	1.52738e-04	1.65317e-04	1.87228e+00
4.42115e+00	1.52748e-04	1.65317e-04	1.87228e+00
4.43110e+00	1.52741e-04	1.65317e-04	1.87226e+00
4.44136e+00	1.52772e-04	1.65318e-04	1.87226e+00
4.45126e+00	1.52749e-04	1.65317e-04	1.87229e+00
4.46121e+00	1.52768e-04	1.65317e-04	1.87229e+00
4.47114e+00	1.52759e-04	1.65318e-04	1.87226e+00
4.48107e+00	1.52789e-04	1.65317e-04	1.87227e+00
4.49132e+00	1.52827e-04	1.65317e-04	1.87230e+00
4.50127e+00	1.52823e-04	1.65317e-04	1.87233e+00
4.51123e+00	1.52859e-04	1.65316e-04	1.87233e+00
4.52115e+00	1.52856e-04	1.65317e-04	1.87231e+00
4.53106e+00	1.52841e-04	1.65316e-04	1.87229e+00
4.54130e+00	1.52853e-04	1.65316e-04	1.87232e+00
4.55125e+00	1.52847e-04	1.65317e-04	1.87230e+00
4.56118e+00	1.52885e-04	1.65317e-04	1.87233e+00
4.57113e+00	1.52893e-04	1.65318e-04	1.87232e+00
4.58104e+00	1.52894e-04	1.65316e-04	1.87232e+00
4.59132e+00	1.52907e-04	1.65316e-04	1.87232e+00
4.60126e+00	1.52916e-04	1.65316e-04	1.87231e+00
4.61118e+00	1.52909e-04	1.65318e-04	1.87228e+00
4.62112e+00	1.52959e-04	1.65318e-04	1.87232e+00
4.63108e+00	1.52945e-04	1.65317e-04	1.87231e+00
4.64134e+00	1.52923e-04	1.65316e-04	1.87228e+00
4.65127e+00	1.52968e-04	1.65316e-04	1.87232e+00
4.66118e+00	1.52983e-04	1.65316e-04	1.87232e+00
4.67112e+00	1.52974e-04	1.65316e-04	1.87234e+00
4.68139e+00	1.52966e-04	1.65316e-04	1.87231e+00
4.69132e+00	1.52965e-04	1.65316e-04	1.87230e+00
4.70125e+00	1.53001e-04	1.65317e-04	1.87231e+00
4.71117e+00	1.53007e-04	1.65317e-04	1.87229e+00
4.72109e+00	1.53013e-04	1.65317e-04	1.87234e+00
4.73137e+00	1.53013e-04	1.65318e-04	1.87232e+00
4.74128e+00	1.53035e-04	1.65318e-04	1.87233e+00
4.75129e+00	1.53020e-04	1.65318e-04	1.87234e+00
4.76122e+00	1.53041e-04	1.65317e-04	1.87232e+00
4.77120e+00	1.53041e-04	1.65318e-04	1.87231e+00
4.78146e+00	1.53074e-04	1.65318e-04	1.87236e+00
4.79138e+00	1.53080e-04	1.65319e-04	1.87233e+00
4.80133e+00	1.53060e-04	1.65318e-04	1.87233e+00
4.81129e+00	1.53080e-04	1.65317e-04	1.87233e+00
4.82119e+00	1.53084e-04	1.65317e-04	1.87233e+00
4.83145e+00	1.53111e-04	1.65316e-04	1.87234e+00
4.84139e+00	1.53098e-04	1.65316e-04	1.87232e+00
4.85135e+00	1.53094e-04	1.65316e-04	1.87229e+00
4.86128e+00	1.53097e-04	1.65316e-04	1.87229e+00
4.87121e+00	1.53100e-04	1.65316e-04	1.87230e+00
4.88146e+00	1.53119e-04	1.65317e-04	1.87230e+00
4.89142e+00	1.53156e-04	1.65316e-04	1.87231e+00
4.90137e+00	1.53143e-04	1.65316e-04	1.87233e+00
4.91126e+00	1.53140e-04	1.65316e-04	1.87230e+00
4.92125e+00	1.53182e-04	1.65315e-04	1.87230e+00
4.93149e+00	1.53161e-04	1.65315e-04	1.87229e+00
4.94146e+00	1.53176e-04	1.65315e-04	1.87228e+00
4.95137e+00	1.53206e-04	1.65315e-04	1.87230e+00
4.96130e+00	1.53234e-04	1.65316e-04	1.87231e+00
4.97124e+00	1.53201e-04	1.65315e-04	1.87233e+00
4.98148e+00	1.53204e-04	1.65316e-04	1.87229e+00
4.99141e+00	1.53220e-04	1.65316e-04	1.87230e+00
5.00135e+00	1.53211e-04	1.65315e-04	1.87230e+00
3.29733e-05	-1.39393e-06	1.65272e-03	3.46995e+00
9.99703e-03	2.42094e-05	1.65285e-03	3.47045e+00
2.00812e-02	4.95581e-05	1.65287e-03	3.47050e+00
3.00889e-02	7.46027e-05	1.65290e-03	3.47053e+00
4.00918e-02	9.94054e-05	1.65292e-03	3.47052e+00
5.00934e-02	1.24002e-04	1.65292e-03	3.47064e+00
6.00926e-02	1.48382e-04	1.65295e-03	3.47064e+00
7.00988e-02	1.72552e-04	1.65294e-03	3.47064e+00
8.00988e-02	1.96496e-04	1.65293e-03	3.47066e+00
9.00968e-02	2.20229e-04	1.65291e-03	3.47068e+00
1.00096e-01	2.43752e-04	1.65292e-03	3.47064e+00
1.10098e-01	2.67067e-04	1.65291e-03	3.47060e+00
1.20099e-01	2.90166e-04	1.65290e-03	3.47058e+00
1.30102e-01	3.13057e-04	1.65292e-03	3.47056e+00
1.40103e-01	3.35726e-04	1.65292e-03	3.47062e+00
1.50099e-01	3.58186e-04	1.65292e-03	3.47058e+00
1.60099e-01	3.80432e-04	1.65294e-03	3.47061e+00
1.70098e-01	4.02461e-04	1.65290e-03	3.47053e+00
1.80096e-01	4.24279e-04	1.65291e-03	3.47055e+00
1.90098e-01	4.45895e-04	1.65294e-03	3.47054e+00
2.00097e-01	4.67287e-04	1.65294e-03	3.47051e+00
2.10111e-01	4.88490e-04	1.65291e-03	3.47049e+00
2.20100e-01	5.09452e-04	1.65294e-03	3.47046e+00
2.30131e-01	5.30266e-04	1.65294e-03	3.47050e+00
2.40126e-01	5.50826e-04	1.65292e-03	3.47045e+00
2.50118e-01	5.71133e-04	1.65291e-03	3.47039e+00
2.60110e-01	5.91243e-04	1.65292e-03	3.47044e+00
2.70138e-01	6.11226e-04	1.65291e-03	3.47040e+00
2.80133e-01	6.30917e-04	1.65290e-03	3.47049e+00
2.90123e-01	6.50400e-04	1.65290e-03	3.47040e+00
3.00115e-01	6.69645e-04	1.65289e-03	3.47041e+00
3.10140e-01	6.88783e-04	1.65285e-03	3.47034e+00
3.20134e-01	7.07607e-04	1.65286e-03	3.47030e+00
3.30124e-01	7.26244e-04	1.65286e-03	3.47027e+00
3.40118e-01	7.44657e-04	1.65285e-03	3.47031e+00
3.50112e-01	7.62925e-04	1.65287e-03	3.47035e+00
3.60142e-01	7.80995e-04	1.65287e-03	3.47028e+00
3.70137e-01	7.98772e-04	1.65290e-03	3.47027e+00
3.80130e-01	8.16391e-04	1.65293e-03	3.47031e+00
3.90127e-01	8.33747e-04	1.65293e-03	3.47025e+00
4.00157e-01	8.50971e-04	1.65288e-03	3.47021e+00
4.10151e-01	8.67935e-04	1.65289e-03	3.47018e+00
4.20145e-01	8.84669e-04	1.65283e-03	3.47009e+00
4.30140e-01	9.01167e-04	1.65286e-03	3.47012e+00
4.40129e-01	9.17526e-04	1.65285e-03	3.47008e+00
4.50158e-01	9.33680e-04	1.65289e-03	3.47008e+00
4.60148e-01	9.49576e-04	1.65288e-03	3.47011e+00
4.70145e-01	9.65226e-04	1.65288e-03	3.47006e+00
4.80138e-01	9.80755e-04	1.65287e-03	3.47010e+00
4.90166e-01	9.96089e-04	1.65286e-03	3.47007e+00
5.00155e-01	1.01252e-03	1.65286e-03	3.47012e+00
5.10154e-01	1.02730e-03	1.65283e-03	3.46998e+00
5.20149e-01	1.04197e-03	1.65285e-03	3.47001e+00
5.30179e-01	1.05646e-03	1.65284e-03	3.47008e+00
5.40174e-01	1.07076e-03	1.65283e-03	3.47005e+00
5.50167e-01	1.08474e-03	1.65286e-03	3.46999e+00
5.60163e-01	1.09859e-03	1.65290e-03	3.46998e+00
5.70152e-01	1.11218e-03	1.65290e-03	3.47000e+00
5.80176e-01	1.12561e-03	1.65292e-03	3.47000e+00
5.90172e-01	1.13882e-03	1.65293e-03	3.47006e+00
6.00163e-01	1.15187e-03	1.65299e-03	3.47004e+00
6.10156e-01	1.16469e-03	1.65298e-03	3.47006e+00
6.20183e-01	1.17729e-03	1.65297e-03	3.47003e+00
6.30180e-01	1.18968e-03	1.65294e-03	3.47003e+00
6.40171e-01	1.20185e-03	1.65295e-03	3.46992e+00
6.50163e-01	1.21377e-03	1.65293e-03	3.46998e+00
6.60154e-01	1.22558e-03	1.65291e-03	3.46991e+00
6.70184e-01	1.23711e-03	1.65293e-03	3.46989e+00
6.80175e-01	1.24851e-03	1.65290e-03	3.46993e+00
6.90171e-01	1.25957e-03	1.65286e-03	3.46992e+00
7.00161e-01	1.27062e-03	1.65288e-03	3.46983e+00
7.10196e-01	1.28142e-03	1.65286e-03	3.46981e+00
7.20189e-01	1.29195e-03	1.65287e-03	3.46983e+00
7.30178e-01	1.30229e-03	1.65285e-03	3.46985e+00
7.40174e-01	1.31252e-03	1.65285e-03	3.46981e+00
7.50197e-01	1.32253e-03	1.65287e-03	3.46988e+00
7.60192e-01	1.33226e-03	1.65287e-03	3.46978e+00
7.70183e-01	1.34184e-03	1.65285e-03	3.46979e+00
7.80179e-01	1.35116e-03	1.65290e-03	3.46975e+00
7.90171e-01	1.36034e-03	1.65288e-03	3.46975e+00
8.00194e-01	1.36935e-03	1.65287e-03	3.46974e+00
8.10187e-01	1.37814e-03	1.65288e-03	3.46974e+00
8.20177e-01	1.38683e-03	1.65287e-03	3.46973e+00
8.30173e-01	1.39517e-03	1.65282e-03	3.46972e+00
8.40200e-01	1.40348e-03	1.65283e-03	3.46980e+00
8.50194e-01	1.41149e-03	1.65287e-03	3.46977e+00
8.60188e-01	1.41930e-03	1.65287e-03	3.46978e+00
8.70180e-01	1.42713e-03	1.65290e-03	3.46974e+00
8.80172e-01	1.43459e-03	1.65288e-03	3.46982e+00
8.90200e-01	1.44193e-03	1.65295e-03	3.46983e+00
9.00190e-01	1.44909e-03	1.65293e-03	3.46972e+00
9.10182e-01	1.45589e-03	1.65294e-03	3.46977e+00
9.20171e-01	1.46265e-03	1.65293e-03	3.46971e+00
9.30200e-01	1.46918e-03	1.65291e-03	3.46972e+00
9.40194e-01	1.47568e-03	1.65289e-03	3.46968e+00
9.50190e-01	1.48191e-03	1.65290e-03	3.46977e+00
9.60184e-01	1.48802e-03	1.65289e-03	3.46971e+00
9.70174e-01	1.49402e-03	1.65288e-03	3.46970e+00
9.80206e-01	1.49971e-03	1.65290e-03	3.46965e+00
9.90195e-01	1.50524e-03	1.65286e-03	3.46965e+00
1.00019e+00	1.51076e-03	1.65289e-03	3.46976e+00
1.01018e+00	1.51606e-03	1.65287e-03	3.46973e+00
1.02021e+00	1.52119e-03	1.65286e-03	3.46974e+00
1.03019e+00	1.52611e-03	1.65283e-03	3.46968e+00
1.04019e+00	1.53081e-03	1.65286e-03	3.46969e+00
1.05018e+00	1.53548e-03	1.65285e-03	3.46973e+00
1.06021e+00	1.54014e-03	1.65287e-03	3.46970e+00
1.07020e+00	1.54445e-03	1.65289e-03	3.46973e+00
1.08019e+00	1.54866e-03	1.65288e-03	3.46966e+00
1.09018e+00	1.55272e-03	1.65288e-03	3.46969e+00
1.10017e+00	1.55661e-03	1.65283e-03	3.46963e+00
1.11020e+00	1.56046e-03	1.65281e-03	3.46962e+00
1.12019e+00	1.56420e-03	1.65281e-03	3.46965e+00
1.13019e+00	1.56769e-03	1.65285e-03	3.46968e+00
1.14017e+00	1.57111e-03	1.65282e-03	3.46970e+00
1.15021e+00	1.57449e-03	1.65283e-03	3.46967e+00
1.16020e+00	1.57764e-03	1.65284e-03	3.46971e+00
1.17018e+00	1.58081e-03	1.65282e-03	3.46970e+00
1.18018e+00	1.58380e-03	1.65285e-03	3.46970e+00
1.19017e+00	1.58665e-03	1.65284e-03	3.46967e+00
1.20020e+00	1.58951e-03	1.65284e-03	3.46970e+00
1.21019e+00	1.59214e-03	1.65282e-03	3.46974e+00
1.22018e+00	1.59477e-03	1.65280e-03	3.46970e+00
1.23017e+00	1.59724e-03	1.65279e-03	3.46969e+00
1.24019e+00	1.59970e-03	1.65283e-03	3.46966e+00
1.25019e+00	1.60201e-03	1.65285e-03	3.46968e+00
1.26018e+00	1.60414e-03	1.65282e-03	3.46965e+00
1.27017e+00	1.60617e-03	1.65281e-03	3.46960e+00
1.28020e+00	1.60827e-03	1.65279e-03	3.46958e+00
1.29019e+00	1.61024e-03	1.65278e-03	3.46958e+00
1.30019e+00	1.61228e-03	1.65273e-03	3.46956e+00
1.31018e+00	1.61407e-03	1.65278e-03	3.46963e+00
1.32017e+00	1.61595e-03	1.65277e-03	3.46955e+00
1.33020e+00	1.61745e-03	1.65278e-03	3.46955e+00
1.34019e+00	1.61923e-03	1.65279e-03	3.46964e+00
1.35018e+00	1.62085e-03	1.65277e-03	3.46960e+00
1.36017e+00	1.62232e-03	1.65277e-03	3.46955e+00
1.37020e+00	1.62391e-03	1.65276e-03	3.46960e+00
1.38019e+00	1.62536e-03	1.65274e-03	3.46965e+00
1.39018e+00	1.62665e-03	1.65276e-03	3.46960e+00
1.40017e+00	1.62821e-03	1.65277e-03	3.46972e+00
1.41016e+00	1.62937e-03	1.65280e-03	3.46968e+00
1.42019e+00	1.63086e-03	1.65280e-03	3.46967e+00
1.43018e+00	1.63195e-03	1.65279e-03	3.46969e+00
1.44018e+00	1.63310e-03	1.65282e-03	3.46965e+00
1.45017e+00	1.63434e-03	1.65282e-03	3.46970e+00
1.46019e+00	1.63543e-03	1.65279e-03	3.46965e+00
1.47018e+00	1.63658e-03	1.65278e-03	3.46961e+00
1.48018e+00	1.63760e-03	1.65278e-03	3.46970e+00
1.49016e+00	1.63855e-03	1.65281e-03	3.46967e+00
1.50019e+00	1.63960e-03	1.65276e-03	3.46970e+00
1.51018e+00	1.64055e-03	1.65276e-03	3.46968e+00
1.52018e+00	1.64143e-03	1.65277e-03	3.46972e+00
1.53016e+00	1.64246e-03	1.65279e-03	3.46970e+00
1.54016e+00	1.64335e-03	1.65279e-03	3.46968e+00
1.55019e+00	1.64416e-03	1.65280e-03	3.46968e+00
1.56017e+00	1.64490e-03	1.65276e-03	3.46972e+00
1.57017e+00	1.64585e-03	1.65278e-03	3.46973e+00
1.58016e+00	1.64653e-03	1.65279e-03	3.46970e+00
1.59018e+00	1.64725e-03	1.65279e-03	3.46977e+00
1.60017e+00	1.64810e-03	1.65279e-03	3.46974e+00
1.61017e+00	1.64891e-03	1.65278e-03	3.46976e+00
1.62015e+00	1.64956e-03	1.65281e-03	3.46975e+00
1.63015e+00	1.65019e-03	1.65279e-03	3.46979e+00
1.64018e+00	1.65100e-03	1.65274e-03	3.46978e+00
1.65017e+00	1.65154e-03	1.65270e-03	3.46971e+00
1.66015e+00	1.65229e-03	1.65277e-03	3.46982e+00
1.67015e+00	1.65308e-03	1.65276e-03	3.46987e+00
1.68018e+00	1.65358e-03	1.65275e-03	3.46980e+00
1.69016e+00	1.65421e-03	1.65276e-03	3.46982e+00
1.70016e+00	1.65475e-03	1.65274e-03	3.46976e+00
1.71015e+00	1.65535e-03	1.65274e-03	3.46981e+00
1.72014e+00	1.65599e-03	1.65279e-03	3.46986e+00
1.73017e+00	1.65654e-03	1.65272e-03	3.46981e+00
1.74016e+00	1.65702e-03	1.65273e-03	3.46975e+00
1.75015e+00	1.65758e-03	1.65273e-03	3.46977e+00
1.76014e+00	1.65806e-03	1.65272e-03	3.46982e+00
1.77016e+00	1.65866e-03	1.65273e-03	3.46977e+00
1.78015e+00	1.65900e-03	1.65273e-03	3.46980e+00
1.79015e+00	1.65957e-03	1.65273e-03	3.46982e+00
1.80014e+00	1.66004e-03	1.65273e-03	3.46981e+00
1.81016e+00	1.66059e-03	1.65269e-03	3.46983e+00
1.82015e+00	1.66107e-03	1.65274e-03	3.46982e+00
1.83014e+00	1.66155e-03	1.65273e-03	3.46983e+00
1.84013e+00	1.66203e-03	1.65274e-03	3.46975e+00
1.85013e+00	1.66239e-03	1.65275e-03	3.46979e+00
1.86015e+00	1.66285e-03	1.65278e-03	3.46980e+00
1.87014e+00	1.66330e-03	1.65276e-03	3.46982e+00
1.88013e+00	1.66375e-03	1.65274e-03	3.46983e+00
1.89012e+00	1.66417e-03	1.65276e-03	3.46977e+00
1.90014e+00	1.66453e-03	1.65271e-03	3.46982e+00
1.91013e+00	1.66497e-03	1.65273e-03	3.46988e+00
1.92013e+00	1.66540e-03	1.65276e-03	3.46989e+00
1.93012e+00	1.66584e-03	1.65276e-03	3.46992e+00
1.94011e+00	1.66626e-03	1.65275e-03	3.46996e+00
1.95013e+00	1.66677e-03	1.65280e-03	3.46996e+00
1.96012e+00	1.66712e-03	1.65277e-03	3.46992e+00
1.97011e+00	1.66748e-03	1.65279e-03	3.46991e+00
1.98010e+00	1.66770e-03	1.65277e-03	3.46994e+00
1.99012e+00	1.66821e-03	1.65279e-03	3.46992e+00
2.00012e+00	1.66851e-03	1.65281e-03	3.46997e+00
2.01079e+00	1.66893e-03	1.65281e-03	3.46993e+00
2.02108e+00	1.66939e-03	1.65280e-03	3.46993e+00
2.03102e+00	1.66974e-03	1.65283e-03	3.46985e+00
2.04093e+00	1.66988e-03	1.65282e-03	3.46995e+00
2.05087e+00	1.67030e-03	1.65281e-03	3.46998e+00
2.06084e+00	1.67052e-03	1.65279e-03	3.46995e+00
2.07109e+00	1.67093e-03	1.65278e-03	3.46999e+00
2.08103e+00	1.67134e-03	1.65282e-03	3.47004e+00
2.09093e+00	1.67174e-03	1.65281e-03	3.46998e+00
2.10086e+00	1.67199e-03	1.65283e-03	3.47003e+00
2.11082e+00	1.67233e-03	1.65282e-03	3.47003e+00
2.12106e+00	1.67260e-03	1.65284e-03	3.47003e+00
2.13106e+00	1.67301e-03	1.65287e-03	3.47006e+00
2.14097e+00	1.67321e-03	1.65287e-03	3.47002e+00
2.15091e+00	1.67349e-03	1.65289e-03	3.47006e+00
2.16083e+00	1.67371e-03	1.65289e-03	3.47006e+00
2.17108e+00	1.67416e-03	1.65289e-03	3.47010e+00
2.18099e+00	1.67443e-03	1.65286e-03	3.47009e+00
2.19091e+00	1.67473e-03	1.65284e-03	3.47003e+00
2.20084e+00	1.67504e-03	1.65283e-03	3.47009e+00
2.21077e+00	1.67533e-03	1.65284e-03	3.47003e+00
2.22104e+00	1.67557e-03	1.65285e-03	3.47008e+00
2.23100e+00	1.67583e-03	1.65288e-03	3.47014e+00
2.24089e+00	1.67609e-03	1.65288e-03	3.47009e+00
2.25083e+00	1.67640e-03	1.65286e-03	3.47012e+00
2.26078e+00	1.67677e-03	1.65284e-03	3.47009e+00
2.27100e+00	1.67704e-03	1.65286e-03	3.47010e+00
2.28098e+00	1.67729e-03	1.65283e-03	3.47006e+00
2.29095e+00	1.67750e-03	1.65282e-03	3.47004e+00
2.30086e+00	1.67773e-03	1.65282e-03	3.47001e+00
2.31079e+00	1.67788e-03	1.65284e-03	3.47004e+00
2.32106e+00	1.67816e-03	1.65282e-03	3.47000e+00
2.33103e+00	1.67848e-03	1.65283e-03	3.46995e+00
2.34097e+00	1.67872e-03	1.65282e-03	3.47002e+00
2.35088e+00	1.67895e-03	1.65283e-03	3.47000e+00
2.36082e+00	1.67910e-03	1.65279e-03	3.47000e+00
2.37109e+00	1.67942e-03	1.65286e-03	3.47006e+00
2.38104e+00	1.67966e-03	1.65282e-03	3.47007e+00
2.39095e+00	1.67999e-03	1.65283e-03	3.47005e+00
2.40090e+00	1.68028e-03	1.65284e-03	3.47008e+00
2.41084e+00	1.68056e-03	1.65287e-03	3.47010e+00
2.42108e+00	1.68070e-03	1.65284e-03	3.47012e+00
