VDS	ID	VGB
2.41086e+00	5.72966e-09	5.00149e+00
2.42112e+00	5.74521e-09	5.00152e+00
2.43105e+00	5.75922e-09	5.00152e+00
2.44099e+00	5.77155e-09	5.00150e+00
2.45092e+00	5.78524e-09	5.00150e+00
2.46083e+00	5.79929e-09	5.00153e+00
2.47109e+00	5.81482e-09	5.00149e+00
2.48102e+00	5.83077e-09	5.00150e+00
2.49095e+00	5.84299e-09	5.00148e+00
2.50093e+00	5.85648e-09	5.00154e+00
2.51080e+00	5.87018e-09	5.00149e+00
2.52105e+00	5.88739e-09	5.00148e+00
2.53102e+00	5.90375e-09	5.00150e+00
2.54098e+00	5.91766e-09	5.00154e+00
2.55087e+00	5.93185e-09	5.00154e+00
2.56080e+00	5.94648e-09	5.00155e+00
2.57111e+00	5.96476e-09	5.00154e+00
2.58101e+00	5.97508e-09	5.00152e+00
2.59094e+00	5.99087e-09	5.00151e+00
2.60084e+00	6.00263e-09	5.00147e+00
2.61080e+00	6.01720e-09	5.00150e+00
2.62110e+00	6.03634e-09	5.00152e+00
2.63104e+00	6.05090e-09	5.00151e+00
2.64097e+00	6.06495e-09	5.00149e+00
2.65092e+00	6.08132e-09	5.00153e+00
2.66117e+00	6.09938e-09	5.00154e+00
2.67108e+00	6.11551e-09	5.00152e+00
2.68102e+00	6.13005e-09	5.00149e+00
2.69095e+00	6.14658e-09	5.00150e+00
2.70092e+00	6.16310e-09	5.00149e+00
2.71114e+00	6.18236e-09	5.00148e+00
2.72108e+00	6.19728e-09	5.00149e+00
2.73104e+00	6.21410e-09	5.00149e+00
2.74097e+00	6.23194e-09	5.00149e+00
2.75092e+00	6.24738e-09	5.00149e+00
2.76117e+00	6.26998e-09	5.00152e+00
2.77112e+00	6.28555e-09	5.00150e+00
2.78108e+00	6.30356e-09	5.00151e+00
2.79100e+00	6.32388e-09	5.00148e+00
2.80092e+00	6.34078e-09	5.00147e+00
2.81117e+00	6.36168e-09	5.00145e+00
2.82112e+00	6.37907e-09	5.00146e+00
2.83105e+00	6.39594e-09	5.00149e+00
2.84098e+00	6.41458e-09	5.00147e+00
2.85091e+00	6.43356e-09	5.00147e+00
2.86116e+00	6.45459e-09	5.00149e+00
2.87110e+00	6.47023e-09	5.00147e+00
2.88103e+00	6.49060e-09	5.00147e+00
2.89098e+00	6.51003e-09	5.00146e+00
2.90092e+00	6.52965e-09	5.00150e+00
2.91118e+00	6.55446e-09	5.00147e+00
2.92112e+00	6.57402e-09	5.00150e+00
2.93103e+00	6.59028e-09	5.00153e+00
2.94097e+00	6.61020e-09	5.00149e+00
2.95095e+00	6.62983e-09	5.00150e+00
2.96121e+00	6.65070e-09	5.00151e+00
2.97113e+00	6.67112e-09	5.00151e+00
2.98108e+00	6.68939e-09	5.00149e+00
2.99101e+00	6.70878e-09	5.00149e+00
3.00092e+00	6.72902e-09	5.00153e+00
3.01118e+00	6.75036e-09	5.00153e+00
3.02110e+00	6.77148e-09	5.00149e+00
3.03106e+00	6.79092e-09	5.00149e+00
3.04099e+00	6.81135e-09	5.00150e+00
3.05091e+00	6.83002e-09	5.00148e+00
3.06116e+00	6.85406e-09	5.00150e+00
3.07108e+00	6.87586e-09	5.00148e+00
3.08103e+00	6.89411e-09	5.00147e+00
3.09094e+00	6.91564e-09	5.00149e+00
3.10086e+00	6.93618e-09	5.00147e+00
3.11113e+00	6.96304e-09	5.00149e+00
3.12110e+00	6.98338e-09	5.00148e+00
3.13104e+00	7.00691e-09	5.00148e+00
3.14097e+00	7.02969e-09	5.00152e+00
3.15089e+00	7.05374e-09	5.00151e+00
3.16116e+00	7.07684e-09	5.00149e+00
3.17111e+00	7.09849e-09	5.00145e+00
3.18104e+00	7.12276e-09	5.00147e+00
3.19103e+00	7.14535e-09	5.00148e+00
3.20097e+00	7.17108e-09	5.00147e+00
3.21117e+00	7.19599e-09	5.00148e+00
3.22109e+00	7.22344e-09	5.00150e+00
3.23107e+00	7.23134e-09	5.00154e+00
3.24101e+00	7.24328e-09	5.00155e+00
3.25094e+00	7.28034e-09	5.00152e+00
3.26118e+00	7.31860e-09	5.00151e+00
3.27107e+00	7.36893e-09	5.00149e+00
3.28105e+00	7.43145e-09	5.00147e+00
3.29100e+00	7.51341e-09	5.00148e+00
3.30091e+00	7.62455e-09	5.00149e+00
3.31116e+00	7.77522e-09	5.00148e+00
3.32112e+00	7.97298e-09	5.00148e+00
3.33106e+00	8.22579e-09	5.00149e+00
3.34099e+00	8.52846e-09	5.00152e+00
3.35125e+00	8.89369e-09	5.00151e+00
3.36119e+00	9.29846e-09	5.00151e+00
3.37115e+00	9.74421e-09	5.00149e+00
3.38109e+00	1.03677e-08	5.00150e+00
3.39103e+00	1.06647e-08	5.00150e+00
3.40127e+00	1.10242e-08	5.00150e+00
3.41121e+00	1.14479e-08	5.00149e+00
3.42111e+00	1.19246e-08	5.00151e+00
3.43103e+00	1.24613e-08	5.00152e+00
3.44101e+00	1.30566e-08	5.00151e+00
3.45129e+00	1.37010e-08	5.00151e+00
3.46122e+00	1.43940e-08	5.00149e+00
3.47114e+00	1.51218e-08	5.00148e+00
3.48105e+00	1.58941e-08	5.00149e+00
3.49099e+00	1.67120e-08	5.00149e+00
3.50124e+00	1.75716e-08	5.00148e+00
3.51119e+00	1.84704e-08	5.00152e+00
3.52115e+00	1.94160e-08	5.00151e+00
3.53108e+00	2.04028e-08	5.00151e+00
3.54102e+00	2.14189e-08	5.00151e+00
3.55129e+00	2.25199e-08	5.00151e+00
3.56122e+00	2.36660e-08	5.00151e+00
3.57116e+00	2.48433e-08	5.00151e+00
3.58109e+00	2.60825e-08	5.00150e+00
3.59102e+00	2.73636e-08	5.00151e+00
3.60131e+00	2.87385e-08	5.00157e+00
3.61125e+00	3.01483e-08	5.00156e+00
3.62118e+00	3.16268e-08	5.00155e+00
3.63113e+00	3.31548e-08	5.00155e+00
3.64105e+00	3.47673e-08	5.00155e+00
3.65129e+00	3.64597e-08	5.00155e+00
3.66123e+00	3.82211e-08	5.00159e+00
3.67119e+00	4.00528e-08	5.00156e+00
3.68113e+00	4.19307e-08	5.00155e+00
3.69108e+00	4.39162e-08	5.00151e+00
3.70133e+00	4.60107e-08	5.00153e+00
3.71128e+00	4.81621e-08	5.00154e+00
3.72123e+00	5.04138e-08	5.00153e+00
3.73114e+00	5.27535e-08	5.00152e+00
3.74110e+00	5.51908e-08	5.00154e+00
3.75134e+00	5.77620e-08	5.00154e+00
3.76128e+00	6.04311e-08	5.00154e+00
3.77118e+00	6.31828e-08	5.00154e+00
3.78112e+00	6.60406e-08	5.00156e+00
3.79104e+00	6.90167e-08	5.00155e+00
3.80134e+00	7.21552e-08	5.00155e+00
3.81124e+00	7.53895e-08	5.00157e+00
3.82115e+00	7.87516e-08	5.00159e+00
3.83109e+00	8.22303e-08	5.00159e+00
3.84105e+00	8.58343e-08	5.00162e+00
3.85130e+00	8.96780e-08	5.00160e+00
3.86122e+00	9.36079e-08	5.00160e+00
3.87115e+00	9.77048e-08	5.00157e+00
3.88109e+00	1.02989e-07	5.00158e+00
3.89108e+00	1.06562e-07	5.00156e+00
3.90132e+00	1.10653e-07	5.00155e+00
3.91123e+00	1.15065e-07	5.00153e+00
3.92119e+00	1.19778e-07	5.00155e+00
3.93116e+00	1.24914e-07	5.00155e+00
3.94107e+00	1.30292e-07	5.00157e+00
3.95132e+00	1.36086e-07	5.00154e+00
3.96128e+00	1.42011e-07	5.00153e+00
3.97121e+00	1.48297e-07	5.00153e+00
3.98115e+00	1.54665e-07	5.00149e+00
3.99105e+00	1.61347e-07	5.00149e+00
4.00131e+00	1.68420e-07	5.00146e+00
4.01127e+00	1.75704e-07	5.00147e+00
4.02119e+00	1.83340e-07	5.00147e+00
4.03109e+00	1.91146e-07	5.00149e+00
4.04136e+00	1.99425e-07	5.00147e+00
4.05130e+00	2.07860e-07	5.00148e+00
4.06120e+00	2.16684e-07	5.00148e+00
4.07115e+00	2.25827e-07	5.00147e+00
4.08107e+00	2.35270e-07	5.00147e+00
4.09134e+00	2.45227e-07	5.00145e+00
4.10127e+00	2.55487e-07	5.00149e+00
4.11119e+00	2.65901e-07	5.00148e+00
4.12112e+00	2.76837e-07	5.00147e+00
4.13110e+00	2.88101e-07	5.00144e+00
4.14135e+00	3.00140e-07	5.00147e+00
4.15128e+00	3.12225e-07	5.00150e+00
4.16121e+00	3.24950e-07	5.00149e+00
4.17115e+00	3.37889e-07	5.00149e+00
4.18113e+00	3.51245e-07	5.00150e+00
4.19136e+00	3.65449e-07	5.00146e+00
4.20127e+00	3.79900e-07	5.00145e+00
4.21121e+00	3.94943e-07	5.00149e+00
4.22115e+00	4.10273e-07	5.00149e+00
4.23109e+00	4.26123e-07	5.00147e+00
4.24131e+00	4.42838e-07	5.00148e+00
4.25124e+00	4.59817e-07	5.00150e+00
4.26124e+00	4.77428e-07	5.00148e+00
4.27118e+00	4.95522e-07	5.00149e+00
4.28109e+00	5.14375e-07	5.00150e+00
4.29135e+00	5.34066e-07	5.00147e+00
4.30131e+00	5.54000e-07	5.00146e+00
4.31127e+00	5.75013e-07	5.00149e+00
4.32120e+00	5.95998e-07	5.00149e+00
4.33114e+00	6.17629e-07	5.00151e+00
4.34143e+00	6.40555e-07	5.00147e+00
4.35137e+00	6.63941e-07	5.00145e+00
4.36124e+00	6.88091e-07	5.00147e+00
4.37117e+00	7.12692e-07	5.00146e+00
4.38110e+00	7.37962e-07	5.00146e+00
4.39138e+00	7.64372e-07	5.00145e+00
4.40131e+00	7.91441e-07	5.00146e+00
4.41121e+00	8.18929e-07	5.00150e+00
4.42116e+00	8.47576e-07	5.00146e+00
4.43110e+00	8.76487e-07	5.00144e+00
4.44132e+00	9.07619e-07	5.00149e+00
4.45123e+00	9.38107e-07	5.00144e+00
4.46118e+00	9.69872e-07	5.00145e+00
4.47113e+00	1.00782e-06	5.00147e+00
4.48110e+00	1.03679e-06	5.00144e+00
4.49134e+00	1.06874e-06	5.00147e+00
4.50124e+00	1.10251e-06	5.00144e+00
4.51117e+00	1.13763e-06	5.00146e+00
4.52113e+00	1.17404e-06	5.00149e+00
4.53104e+00	1.21238e-06	5.00150e+00
4.54129e+00	1.25269e-06	5.00152e+00
4.55124e+00	1.29351e-06	5.00155e+00
4.56118e+00	1.33536e-06	5.00153e+00
4.57111e+00	1.37819e-06	5.00153e+00
4.58103e+00	1.42185e-06	5.00154e+00
4.59130e+00	1.46775e-06	5.00153e+00
4.60125e+00	1.51414e-06	5.00155e+00
4.61116e+00	1.56040e-06	5.00154e+00
4.62112e+00	1.60962e-06	5.00153e+00
4.63106e+00	1.65837e-06	5.00152e+00
4.64133e+00	1.70994e-06	5.00153e+00
4.65127e+00	1.76178e-06	5.00152e+00
4.66118e+00	1.81458e-06	5.00154e+00
4.67112e+00	1.86802e-06	5.00150e+00
4.68141e+00	1.92517e-06	5.00150e+00
4.69130e+00	1.98103e-06	5.00152e+00
4.70124e+00	2.03940e-06	5.00154e+00
4.71115e+00	2.09863e-06	5.00152e+00
4.72110e+00	2.15919e-06	5.00149e+00
4.73136e+00	2.22131e-06	5.00150e+00
4.74126e+00	2.28487e-06	5.00149e+00
4.75129e+00	2.34944e-06	5.00149e+00
4.76119e+00	2.41522e-06	5.00151e+00
4.77116e+00	2.48127e-06	5.00151e+00
4.78139e+00	2.55017e-06	5.00151e+00
4.79134e+00	2.61987e-06	5.00152e+00
4.80126e+00	2.69092e-06	5.00153e+00
4.81119e+00	2.76074e-06	5.00154e+00
4.82116e+00	2.83531e-06	5.00156e+00
4.83142e+00	2.91218e-06	5.00154e+00
4.84136e+00	2.98719e-06	5.00151e+00
4.85131e+00	3.06371e-06	5.00151e+00
4.86120e+00	3.14139e-06	5.00151e+00
4.87114e+00	3.22115e-06	5.00152e+00
4.88141e+00	3.30461e-06	5.00152e+00
4.89134e+00	3.38817e-06	5.00151e+00
4.90128e+00	3.47214e-06	5.00151e+00
4.91120e+00	3.55798e-06	5.00152e+00
4.92115e+00	3.64265e-06	5.00150e+00
4.93141e+00	3.73369e-06	5.00149e+00
4.94138e+00	3.82321e-06	5.00149e+00
4.95130e+00	3.91479e-06	5.00151e+00
4.96123e+00	4.00676e-06	5.00149e+00
4.97118e+00	4.10066e-06	5.00147e+00
4.98144e+00	4.19785e-06	5.00147e+00
4.99136e+00	4.29296e-06	5.00150e+00
5.00131e+00	4.39259e-06	5.00151e+00
